state,date,cases
Virgin Islands,2020-04-02,37
Northern Mariana Islands,2020-07-17,37
Northern Mariana Islands,2020-07-18,37
Northern Mariana Islands,2020-07-19,37
Wyoming,2020-03-24,37
Northern Mariana Islands,2020-07-20,37
Northern Mariana Islands,2020-07-21,38
Northern Mariana Islands,2020-07-22,38
Northern Mariana Islands,2020-07-23,38
California,2020-03-02,38
Northern Mariana Islands,2020-07-24,38
Iowa,2020-03-18,38
Virgin Islands,2020-04-03,38
Puerto Rico,2020-03-24,39
District of Columbia,2020-03-19,39
Maryland,2020-03-16,39
Alabama,2020-03-17,39
Indiana,2020-03-18,39
Delaware,2020-03-20,39
Tennessee,2020-03-15,39
Oregon,2020-03-15,39
New Hampshire,2020-03-18,39
West Virginia,2020-03-24,39
Utah,2020-03-16,40
Northern Mariana Islands,2020-07-27,40
Northern Mariana Islands,2020-07-25,40
Northern Mariana Islands,2020-07-26,40
Northern Mariana Islands,2020-07-28,40
Northern Mariana Islands,2020-07-29,40
South Dakota,2020-03-25,41
Massachusetts,2020-03-09,41
Texas,2020-03-12,41
Georgia,2020-03-13,41
Connecticut,2020-03-16,41
Pennsylvania,2020-03-13,41
Northern Mariana Islands,2020-07-31,42
North Carolina,2020-03-17,42
Virgin Islands,2020-04-04,42
Virgin Islands,2020-04-05,42
Alaska,2020-03-24,42
Idaho,2020-03-21,42
Northern Mariana Islands,2020-07-30,42
Virginia,2020-03-14,42
Nebraska,2020-03-18,43
New Mexico,2020-03-20,43
Maine,2020-03-18,43
Rhode Island,2020-03-20,44
Oklahoma,2020-03-19,44
Rhode Island,2020-03-19,44
Northern Mariana Islands,2020-08-01,44
New Hampshire,2020-03-19,44
New York,2020-03-06,44
Virgin Islands,2020-04-06,44
Iowa,2020-03-19,44
California,2020-03-03,45
Virgin Islands,2020-04-07,45
Delaware,2020-03-21,45
Northern Mariana Islands,2020-08-02,45
Nevada,2020-03-16,45
Montana,2020-03-23,45
Virginia,2020-03-15,45
Iowa,2020-03-20,45
North Dakota,2020-03-25,45
Northern Mariana Islands,2020-08-05,46
Virgin Islands,2020-04-08,46
Florida,2020-03-12,46
Oregon,2020-03-16,46
Northern Mariana Islands,2020-08-04,46
South Dakota,2020-03-26,46
Illinois,2020-03-13,46
Northern Mariana Islands,2020-08-03,46
South Carolina,2020-03-17,47
Arizona,2020-03-19,47
Nebraska,2020-03-19,47
Washington,2020-03-04,47
Northern Mariana Islands,2020-08-06,47
Northern Mariana Islands,2020-08-07,47
Wisconsin,2020-03-16,47
Pennsylvania,2020-03-14,47
Kentucky,2020-03-19,47
Idaho,2020-03-22,47
Northern Mariana Islands,2020-08-09,48
Northern Mariana Islands,2020-08-08,48
Hawaii,2020-03-21,48
Oklahoma,2020-03-20,49
Guam,2020-03-26,49
Northern Mariana Islands,2020-08-13,49
Colorado,2020-03-12,49
Wyoming,2020-03-25,49
Northern Mariana Islands,2020-08-11,49
Northern Mariana Islands,2020-08-12,49
Vermont,2020-03-21,49
Kansas,2020-03-20,49
Northern Mariana Islands,2020-08-10,49
Ohio,2020-03-16,50
New Jersey,2020-03-13,50
Mississippi,2020-03-19,50
Virgin Islands,2020-04-09,50
Northern Mariana Islands,2020-08-15,50
Northern Mariana Islands,2020-08-16,50
Northern Mariana Islands,2020-08-14,50
Idaho,2020-03-23,50
Virgin Islands,2020-04-12,51
Virgin Islands,2020-04-11,51
Virgin Islands,2020-04-10,51
Virgin Islands,2020-04-14,51
Virgin Islands,2020-04-15,51
Puerto Rico,2020-03-25,51
Virgin Islands,2020-04-16,51
Virginia,2020-03-16,51
Alabama,2020-03-18,51
West Virginia,2020-03-25,51
Utah,2020-03-17,51
Virgin Islands,2020-04-13,51
Montana,2020-03-24,51
Maine,2020-03-19,52
Tennessee,2020-03-16,52
Vermont,2020-03-22,52
Northern Mariana Islands,2020-08-17,53
Michigan,2020-03-15,53
Oklahoma,2020-03-21,53
Virgin Islands,2020-04-17,53
Virgin Islands,2020-04-19,53
Guam,2020-03-27,53
Virgin Islands,2020-04-18,53
Nebraska,2020-03-20,53
Michigan,2020-03-16,54
Northern Mariana Islands,2020-08-20,54
Virgin Islands,2020-04-23,54
Northern Mariana Islands,2020-08-22,54
Virgin Islands,2020-04-22,54
Northern Mariana Islands,2020-08-23,54
Northern Mariana Islands,2020-08-19,54
Northern Mariana Islands,2020-08-21,54
Virgin Islands,2020-04-20,54
Virgin Islands,2020-04-21,54
Northern Mariana Islands,2020-08-18,54
Minnesota,2020-03-16,54
Northern Mariana Islands,2020-08-28,54
Northern Mariana Islands,2020-08-27,54
Northern Mariana Islands,2020-08-26,54
Northern Mariana Islands,2020-08-25,54
Northern Mariana Islands,2020-08-24,54
Nevada,2020-03-17,55
New Hampshire,2020-03-20,55
Virgin Islands,2020-04-24,55
California,2020-03-04,55
Northern Mariana Islands,2020-08-29,56
Wyoming,2020-03-26,56
Northern Mariana Islands,2020-08-30,56
Hawaii,2020-03-22,56
Delaware,2020-03-22,56
Northern Mariana Islands,2020-08-31,56
Indiana,2020-03-19,56
Northern Mariana Islands,2020-09-01,57
Maryland,2020-03-17,57
New Mexico,2020-03-21,57
Guam,2020-03-28,57
Virgin Islands,2020-04-25,57
Kansas,2020-03-21,57
Northern Mariana Islands,2020-09-02,57
Northern Mariana Islands,2020-09-03,57
Northern Mariana Islands,2020-09-04,57
Maine,2020-03-20,57
Northern Mariana Islands,2020-09-06,58
Northern Mariana Islands,2020-09-05,58
Texas,2020-03-13,58
South Dakota,2020-03-27,58
Guam,2020-03-29,58
North Dakota,2020-03-26,58
Virgin Islands,2020-04-26,59
Northern Mariana Islands,2020-09-08,59
Northern Mariana Islands,2020-09-09,59
Northern Mariana Islands,2020-09-10,59
Northern Mariana Islands,2020-09-11,59
Virgin Islands,2020-04-27,59
Alaska,2020-03-25,59
Northern Mariana Islands,2020-09-07,59
South Carolina,2020-03-18,60
Northern Mariana Islands,2020-09-13,60
Minnesota,2020-03-17,60
Northern Mariana Islands,2020-09-12,60
Guam,2020-03-30,60
Northern Mariana Islands,2020-09-15,61
Nebraska,2020-03-21,61
Northern Mariana Islands,2020-09-16,61
Northern Mariana Islands,2020-09-14,61
Virgin Islands,2020-04-28,62
Nebraska,2020-03-22,62
Arkansas,2020-03-19,62
Northern Mariana Islands,2020-09-18,62
Northern Mariana Islands,2020-09-17,62
Kentucky,2020-03-20,63
Puerto Rico,2020-03-26,64
Michigan,2020-03-17,65
Montana,2020-03-25,65
Georgia,2020-03-14,65
New Mexico,2020-03-22,65
Utah,2020-03-18,65
New Hampshire,2020-03-21,65
Virgin Islands,2020-05-05,66
Virgin Islands,2020-05-04,66
Virgin Islands,2020-05-02,66
Virgin Islands,2020-04-29,66
Virgin Islands,2020-05-03,66
Virgin Islands,2020-04-30,66
Virgin Islands,2020-05-06,66
Rhode Island,2020-03-21,66
Virgin Islands,2020-05-01,66
North Carolina,2020-03-18,66
Oregon,2020-03-17,66
Kansas,2020-03-22,66
Illinois,2020-03-14,66
Ohio,2020-03-17,67
California,2020-03-05,67
Virginia,2020-03-17,67
Oklahoma,2020-03-22,67
Northern Mariana Islands,2020-09-19,68
Northern Mariana Islands,2020-09-20,68
Iowa,2020-03-21,68
North Dakota,2020-03-27,68
Virgin Islands,2020-05-07,68
South Dakota,2020-03-28,68
Pennsylvania,2020-03-15,68
Connecticut,2020-03-17,68
Virgin Islands,2020-05-27,69
Virgin Islands,2020-05-23,69
Virgin Islands,2020-05-26,69
Virgin Islands,2020-05-25,69
Virgin Islands,2020-05-24,69
Virgin Islands,2020-05-19,69
Virgin Islands,2020-05-21,69
Virgin Islands,2020-05-20,69
Virgin Islands,2020-05-18,69
Virgin Islands,2020-05-17,69
Virgin Islands,2020-05-16,69
Virgin Islands,2020-05-15,69
Virgin Islands,2020-05-14,69
Virgin Islands,2020-05-13,69
Virgin Islands,2020-05-11,69
Virgin Islands,2020-05-12,69
Virgin Islands,2020-05-22,69
Virgin Islands,2020-05-10,69
Virgin Islands,2020-05-28,69
Virgin Islands,2020-05-08,69
Alaska,2020-03-26,69
Northern Mariana Islands,2020-09-29,69
Northern Mariana Islands,2020-09-28,69
Northern Mariana Islands,2020-09-27,69
Northern Mariana Islands,2020-09-26,69
Northern Mariana Islands,2020-09-25,69
Virgin Islands,2020-05-09,69
Northern Mariana Islands,2020-09-24,69
Northern Mariana Islands,2020-09-23,69
Northern Mariana Islands,2020-09-22,69
Northern Mariana Islands,2020-09-21,69
Virgin Islands,2020-05-29,69
Texas,2020-03-14,69
Florida,2020-03-14,70
Florida,2020-03-13,70
Arizona,2020-03-20,70
Maine,2020-03-21,70
Northern Mariana Islands,2020-10-02,70
Virgin Islands,2020-06-01,70
Virgin Islands,2020-05-31,70
Northern Mariana Islands,2020-10-03,70
Northern Mariana Islands,2020-09-30,70
Virgin Islands,2020-05-30,70
Northern Mariana Islands,2020-10-01,70
Virgin Islands,2020-06-02,70
Virgin Islands,2020-06-04,71
Virgin Islands,2020-06-05,71
Virgin Islands,2020-06-06,71
Virgin Islands,2020-06-07,71
Virgin Islands,2020-06-08,71
Virgin Islands,2020-06-03,71
District of Columbia,2020-03-20,71
Virgin Islands,2020-06-12,72
Virgin Islands,2020-06-11,72
Virgin Islands,2020-06-10,72
Virgin Islands,2020-06-09,72
Virgin Islands,2020-06-13,72
Wisconsin,2020-03-17,72
Idaho,2020-03-24,73
Northern Mariana Islands,2020-10-04,73
Virgin Islands,2020-06-16,73
Tennessee,2020-03-17,73
Missouri,2020-03-20,73
Virgin Islands,2020-06-17,73
Virgin Islands,2020-06-15,73
Nebraska,2020-03-23,73
Virgin Islands,2020-06-14,73
Oregon,2020-03-18,74
Virgin Islands,2020-06-18,74
Virgin Islands,2020-06-19,74
Wyoming,2020-03-27,74
Washington,2020-03-05,75
Northern Mariana Islands,2020-10-06,75
Northern Mariana Islands,2020-10-09,75
Northern Mariana Islands,2020-10-07,75
Northern Mariana Islands,2020-10-05,75
Northern Mariana Islands,2020-10-08,75
Vermont,2020-03-23,75
New Jersey,2020-03-14,75
Virgin Islands,2020-06-20,76
Virgin Islands,2020-06-21,76
West Virginia,2020-03-26,76
Virgin Islands,2020-06-22,76
Minnesota,2020-03-18,77
District of Columbia,2020-03-21,77
Northern Mariana Islands,2020-10-13,77
Northern Mariana Islands,2020-10-11,77
Nebraska,2020-03-24,77
Northern Mariana Islands,2020-10-14,77
Northern Mariana Islands,2020-10-12,77
Northern Mariana Islands,2020-10-10,77
Hawaii,2020-03-23,77
Louisiana,2020-03-14,77
Virgin Islands,2020-06-23,78
New Hampshire,2020-03-22,78
Alabama,2020-03-19,78
Virginia,2020-03-18,78
Colorado,2020-03-13,78
Puerto Rico,2020-03-27,79
Mississippi,2020-03-20,80
Virgin Islands,2020-06-24,80
Utah,2020-03-19,80
Texas,2020-03-15,80
Michigan,2020-03-18,80
Northern Mariana Islands,2020-10-16,80
Northern Mariana Islands,2020-10-15,80
Indiana,2020-03-20,81
California,2020-03-06,81
Virgin Islands,2020-06-27,81
Pennsylvania,2020-03-16,81
South Carolina,2020-03-19,81
Oklahoma,2020-03-23,81
Virgin Islands,2020-06-25,81
Virgin Islands,2020-06-26,81
Virgin Islands,2020-06-28,81
Nevada,2020-03-18,82
Kansas,2020-03-23,82
Rhode Island,2020-03-22,83
New Mexico,2020-03-23,83
Nebraska,2020-03-25,84
Virgin Islands,2020-06-29,84
Kentucky,2020-03-21,84
Alaska,2020-03-27,85
Wyoming,2020-03-28,85
Maryland,2020-03-18,85
Northern Mariana Islands,2020-10-17,86
Washington,2020-03-06,86
Northern Mariana Islands,2020-10-19,86
Northern Mariana Islands,2020-10-18,86
Oregon,2020-03-19,87
Delaware,2020-03-23,87
Texas,2020-03-16,87
Northern Mariana Islands,2020-10-25,88
Northern Mariana Islands,2020-10-20,88
Northern Mariana Islands,2020-10-23,88
Northern Mariana Islands,2020-10-24,88
Northern Mariana Islands,2020-10-22,88
Wyoming,2020-03-29,88
Northern Mariana Islands,2020-10-21,88
New York,2020-03-07,89
Maine,2020-03-22,89
Minnesota,2020-03-19,89
Montana,2020-03-26,90
Iowa,2020-03-22,90
Ohio,2020-03-18,90
Virgin Islands,2020-06-30,90
Hawaii,2020-03-24,90
South Dakota,2020-03-29,90
Nebraska,2020-03-26,91
Virgin Islands,2020-07-01,92
Northern Mariana Islands,2020-10-30,92
Northern Mariana Islands,2020-10-31,92
Northern Mariana Islands,2020-10-26,92
Massachusetts,2020-03-10,92
Northern Mariana Islands,2020-10-29,92
Northern Mariana Islands,2020-10-28,92
Northern Mariana Islands,2020-10-27,92
North Dakota,2020-03-28,93
Missouri,2020-03-21,93
Illinois,2020-03-15,94
Virginia,2020-03-19,94
Hawaii,2020-03-25,95
Vermont,2020-03-24,95
Massachusetts,2020-03-11,95
Northern Mariana Islands,2020-11-01,96
Northern Mariana Islands,2020-11-02,96
West Virginia,2020-03-27,96
Connecticut,2020-03-18,96
Northern Mariana Islands,2020-11-03,96
Northern Mariana Islands,2020-11-04,96
Northern Mariana Islands,2020-11-05,96
Wyoming,2020-03-30,96
North Dakota,2020-03-29,97
Georgia,2020-03-15,97
Tennessee,2020-03-18,98
Northern Mariana Islands,2020-11-08,98
Northern Mariana Islands,2020-11-06,98
Virgin Islands,2020-07-02,98
District of Columbia,2020-03-22,98
New Jersey,2020-03-15,98
Northern Mariana Islands,2020-11-07,98
Nevada,2020-03-19,99
Northern Mariana Islands,2020-11-09,100
Northern Mariana Islands,2020-11-11,100
Northern Mariana Islands,2020-11-12,100
Northern Mariana Islands,2020-11-13,100
Northern Mariana Islands,2020-11-14,100
Northern Mariana Islands,2020-11-15,100
Arkansas,2020-03-20,100
South Dakota,2020-03-30,100
California,2020-03-07,100
New Mexico,2020-03-24,100
Puerto Rico,2020-03-28,100
Northern Mariana Islands,2020-11-10,100
Pennsylvania,2020-03-17,101
New Hampshire,2020-03-23,101
Kansas,2020-03-24,102
Alaska,2020-03-28,102
Northern Mariana Islands,2020-11-16,102
Nebraska,2020-03-27,102
Northern Mariana Islands,2020-11-18,103
Northern Mariana Islands,2020-11-17,103
Louisiana,2020-03-15,103
Northern Mariana Islands,2020-11-19,103
Northern Mariana Islands,2020-11-20,103
Northern Mariana Islands,2020-11-21,103
Colorado,2020-03-14,103
Kentucky,2020-03-22,103
North Carolina,2020-03-19,104
Arizona,2020-03-21,104
Illinois,2020-03-16,104
Northern Mariana Islands,2020-11-29,104
Northern Mariana Islands,2020-11-28,104
Northern Mariana Islands,2020-11-26,104
Delaware,2020-03-24,104
Northern Mariana Islands,2020-11-27,104
Northern Mariana Islands,2020-11-24,104
Northern Mariana Islands,2020-11-23,104
Northern Mariana Islands,2020-11-22,104
Northern Mariana Islands,2020-11-25,104
Iowa,2020-03-23,105
Rhode Island,2020-03-23,106
Wisconsin,2020-03-18,106
New York,2020-03-08,106
Oklahoma,2020-03-24,106
Alabama,2020-03-20,106
Hawaii,2020-03-26,106
Northern Mariana Islands,2020-12-06,106
Northern Mariana Islands,2020-12-04,106
Northern Mariana Islands,2020-12-02,106
Northern Mariana Islands,2020-12-01,106
Northern Mariana Islands,2020-11-30,106
Texas,2020-03-17,106
Northern Mariana Islands,2020-12-05,106
Northern Mariana Islands,2020-12-03,106
Maine,2020-03-23,107
South Dakota,2020-03-31,107
Maryland,2020-03-19,108
New Hampshire,2020-03-24,108
Massachusetts,2020-03-12,108
North Dakota,2020-03-30,109
Florida,2020-03-15,109
Northern Mariana Islands,2020-12-07,109
Washington,2020-03-07,110
Northern Mariana Islands,2020-12-08,111
Virgin Islands,2020-07-03,111
Virgin Islands,2020-07-05,112
California,2020-03-08,112
Virgin Islands,2020-07-04,112
Utah,2020-03-20,112
Northern Mariana Islands,2020-12-16,113
Northern Mariana Islands,2020-12-14,113
Northern Mariana Islands,2020-12-15,113
West Virginia,2020-03-28,113
Northern Mariana Islands,2020-12-13,113
Northern Mariana Islands,2020-12-17,113
Northern Mariana Islands,2020-12-11,113
New Mexico,2020-03-25,113
Northern Mariana Islands,2020-12-09,113
Northern Mariana Islands,2020-12-12,113
Northern Mariana Islands,2020-12-10,113
Oregon,2020-03-20,114
Alaska,2020-03-29,114
Virginia,2020-03-20,115
Northern Mariana Islands,2020-12-19,115
Northern Mariana Islands,2020-12-20,115
Minnesota,2020-03-20,115
Northern Mariana Islands,2020-12-18,115
District of Columbia,2020-03-23,116
Northern Mariana Islands,2020-12-21,116
Northern Mariana Islands,2020-12-22,116
Virgin Islands,2020-07-06,116
Georgia,2020-03-16,118
Maine,2020-03-24,118
Northern Mariana Islands,2020-12-25,118
Northern Mariana Islands,2020-12-23,118
Arkansas,2020-03-21,118
Northern Mariana Islands,2020-12-24,118
Delaware,2020-03-25,119
Hawaii,2020-03-27,120
Alaska,2020-03-30,120
Ohio,2020-03-19,120
Montana,2020-03-27,121
Wyoming,2020-03-31,121
Northern Mariana Islands,2020-12-31,122
Northern Mariana Islands,2021-01-01,122
Northern Mariana Islands,2021-01-05,122
Northern Mariana Islands,2020-12-29,122
Northern Mariana Islands,2021-01-02,122
Northern Mariana Islands,2021-01-03,122
Northern Mariana Islands,2020-12-28,122
Nebraska,2020-03-28,122
Northern Mariana Islands,2021-01-04,122
Northern Mariana Islands,2020-12-30,122
Virgin Islands,2020-07-07,122
Northern Mariana Islands,2020-12-27,122
Northern Mariana Islands,2020-12-26,122
Vermont,2020-03-25,123
Massachusetts,2020-03-13,123
Idaho,2020-03-25,123
Rhode Island,2020-03-24,124
Iowa,2020-03-24,124
Northern Mariana Islands,2021-01-06,124
West Virginia,2020-03-29,124
Kentucky,2020-03-23,124
Northern Mariana Islands,2021-01-07,125
Northern Mariana Islands,2021-01-08,125
Northern Mariana Islands,2021-01-09,125
Northern Mariana Islands,2021-01-10,125
Northern Mariana Islands,2021-01-11,125
South Carolina,2020-03-20,126
North Dakota,2020-03-31,126
Puerto Rico,2020-03-29,127
Northern Mariana Islands,2021-01-18,128
Northern Mariana Islands,2021-01-17,128
Northern Mariana Islands,2021-01-16,128
Northern Mariana Islands,2021-01-15,128
Indiana,2020-03-21,128
Northern Mariana Islands,2021-01-13,128
Northern Mariana Islands,2021-01-12,128
Northern Mariana Islands,2021-01-14,128
South Dakota,2020-04-01,129
Northern Mariana Islands,2021-01-25,129
Northern Mariana Islands,2021-01-24,129
Northern Mariana Islands,2021-01-23,129
Northern Mariana Islands,2021-01-21,129
Northern Mariana Islands,2021-01-22,129
Northern Mariana Islands,2021-01-20,129
Northern Mariana Islands,2021-01-19,129
Missouri,2020-03-22,130
Northern Mariana Islands,2021-02-01,131
Northern Mariana Islands,2021-01-26,131
Northern Mariana Islands,2021-01-27,131
Northern Mariana Islands,2021-01-31,131
Alabama,2020-03-21,131
Northern Mariana Islands,2021-01-28,131
Northern Mariana Islands,2021-01-29,131
Northern Mariana Islands,2021-01-30,131
Rhode Island,2020-03-25,132
Northern Mariana Islands,2021-02-06,133
Alaska,2020-03-31,133
Northern Mariana Islands,2021-02-11,133
Northern Mariana Islands,2021-02-10,133
Northern Mariana Islands,2021-02-09,133
Northern Mariana Islands,2021-02-08,133
Northern Mariana Islands,2021-02-07,133
Northern Mariana Islands,2021-02-05,133
Northern Mariana Islands,2021-02-02,133
Northern Mariana Islands,2021-02-03,133
Northern Mariana Islands,2021-02-04,133
Northern Mariana Islands,2021-02-12,134
Northern Mariana Islands,2021-02-13,134
Kansas,2020-03-25,134
Northern Mariana Islands,2021-02-15,134
Northern Mariana Islands,2021-02-16,134
Northern Mariana Islands,2021-02-14,134
Northern Mariana Islands,2021-02-20,135
Northern Mariana Islands,2021-02-17,135
Northern Mariana Islands,2021-02-19,135
Northern Mariana Islands,2021-02-18,135
Colorado,2020-03-15,136
New Mexico,2020-03-26,136
Louisiana,2020-03-16,137
District of Columbia,2020-03-24,137
Oregon,2020-03-21,137
New Hampshire,2020-03-25,137
Massachusetts,2020-03-14,138
Utah,2020-03-21,138
Wyoming,2020-04-01,138
Minnesota,2020-03-21,138
Nebraska,2020-03-29,138
Pennsylvania,2020-03-18,139
Guam,2020-03-31,139
Mississippi,2020-03-21,140
Florida,2020-03-16,141
Washington,2020-03-08,141
New York,2020-03-09,142
Maine,2020-03-25,142
Georgia,2020-03-17,142
Alaska,2020-04-01,143
Northern Mariana Islands,2021-02-21,143
Delaware,2020-03-26,143
Virgin Islands,2020-07-08,144
North Carolina,2020-03-20,144
West Virginia,2020-03-30,145
Alaska,2020-04-02,146
Guam,2020-04-01,147
Iowa,2020-03-25,147
North Dakota,2020-04-01,147
Montana,2020-03-28,147
Maryland,2020-03-20,150
Hawaii,2020-03-28,151
Guam,2020-04-02,152
Virginia,2020-03-21,152
Virgin Islands,2020-07-09,153
Arizona,2020-03-22,153
Guam,2020-04-03,154
Wyoming,2020-04-02,154
Maine,2020-03-26,155
Wisconsin,2020-03-19,155
Tennessee,2020-03-19,155
Alaska,2020-04-03,156
Alabama,2020-03-22,157
Kentucky,2020-03-24,157
Vermont,2020-03-26,158
New Hampshire,2020-03-26,158
Connecticut,2020-03-19,159
North Dakota,2020-04-02,159
Illinois,2020-03-17,159
Colorado,2020-03-16,161
Montana,2020-03-29,161
Oregon,2020-03-22,161
West Virginia,2020-03-31,162
Massachusetts,2020-03-15,164
Oklahoma,2020-03-25,164
Nevada,2020-03-20,165
South Dakota,2020-04-02,165
Nevada,2020-03-21,165
Delaware,2020-03-27,165
Rhode Island,2020-03-26,165
Arkansas,2020-03-22,165
Texas,2020-03-18,166
Virgin Islands,2020-07-10,167
Wyoming,2020-04-03,167
Maine,2020-03-27,168
Ohio,2020-03-20,169
Alaska,2020-04-04,169
Minnesota,2020-03-22,171
South Carolina,2020-03-21,172
California,2020-03-09,172
Kansas,2020-03-26,173
New York,2020-03-10,173
North Dakota,2020-04-03,173
Puerto Rico,2020-03-30,174
Hawaii,2020-03-29,175
New Jersey,2020-03-16,176
Montana,2020-03-30,177
Washington,2020-03-09,179
California,2020-03-10,179
Iowa,2020-03-26,179
Virgin Islands,2020-07-11,181
Utah,2020-03-22,182
Colorado,2020-03-17,183
Alaska,2020-04-05,183
District of Columbia,2020-03-25,183
Missouri,2020-03-23,183
Vermont,2020-03-27,184
North Carolina,2020-03-21,184
Nebraska,2020-03-30,185
North Dakota,2020-04-04,186
New Hampshire,2020-03-27,187
South Dakota,2020-04-03,187
Pennsylvania,2020-03-19,187
Idaho,2020-03-26,189
Alaska,2020-04-06,189
Wyoming,2020-04-04,189
Nevada,2020-03-22,190
Oregon,2020-03-23,191
West Virginia,2020-04-01,191
New Mexico,2020-03-27,191
Georgia,2020-03-18,193
Connecticut,2020-03-20,194
South Carolina,2020-03-22,194
Maryland,2020-03-21,195
Louisiana,2020-03-17,196
Alabama,2020-03-23,196
Massachusetts,2020-03-16,197
Montana,2020-03-31,198
Kentucky,2020-03-25,198
Nebraska,2020-03-31,199
Wyoming,2020-04-05,200
Arkansas,2020-03-23,201
California,2020-03-11,202
Rhode Island,2020-03-27,203
Indiana,2020-03-22,204
Hawaii,2020-03-30,204
Virgin Islands,2020-07-12,206
North Dakota,2020-04-05,207
Mississippi,2020-03-22,207
Oregon,2020-03-24,209
New Mexico,2020-03-28,210
Florida,2020-03-17,210
Alaska,2020-04-07,211
Vermont,2020-03-28,211
Maine,2020-03-28,211
South Dakota,2020-04-04,212
Wyoming,2020-04-06,213
Kansas,2020-03-27,213
Delaware,2020-03-28,214
New Hampshire,2020-03-28,214
Colorado,2020-03-18,216
Wisconsin,2020-03-20,216
West Virginia,2020-04-02,217
New York,2020-03-11,217
Virgin Islands,2020-07-13,217
Massachusetts,2020-03-17,218
Virginia,2020-03-22,219
Montana,2020-04-01,219
Wyoming,2020-04-07,221
Connecticut,2020-03-21,223
Guam,2020-04-04,223
Hawaii,2020-03-31,224
Alaska,2020-04-08,224
North Dakota,2020-04-06,225
Wyoming,2020-04-08,230
District of Columbia,2020-03-26,231
Arkansas,2020-03-24,231
Delaware,2020-03-29,232
Idaho,2020-03-27,232
Alaska,2020-04-09,233
Arizona,2020-03-23,234
Vermont,2020-03-29,235
Minnesota,2020-03-23,235
Iowa,2020-03-27,236
North Dakota,2020-04-07,237
New Mexico,2020-03-29,237
